"","kingdom","phylum","order","family","genus"
"ASV68255","Bacteria","Proteobacteria","Neisseriales","Neisseriaceae","Snodgrassella"
"ASV68268","Bacteria","Proteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV683","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV6832","Bacteria","Firmicutes","Lactobacillales","Enterococcaceae","Enterococcus"
"ASV68324","Bacteria","Firmicutes","Selenomonadales","Selenomonadaceae","Selenomonadaceae spc"
"ASV68344","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV6835","Bacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"ASV6837","Bacteria","Firmicutes","Lactobacillales","Streptococcaceae","Lactococcus"
"ASV6851","Bacteria","Tenericutes","Entomoplasmatales","Spiroplasmataceae","Spiroplasma"
"ASV6854","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillaceae spc"
"ASV68564","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Bombilactobacillus"
"ASV6857","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Limosilactobacillus"
"ASV686","Bacteria","Proteobacteria","Neisseriales","Neisseriaceae","Snodgrassella"
"ASV68699","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV687","Bacteria","Proteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia"
"ASV6874","Bacteria","Bacteroidetes","Bacteroidales","Prevotellaceae","Prevotella"
"ASV6875","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Endobacter"
"ASV68756","Bacteria","Actinobacteria","Mycobacteriales","Corynebacteriaceae","Corynebacterium"
"ASV68758","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV68768","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillaceae spc"
"ASV6878","Bacteria","Proteobacteria","Enterobacterales","Erwiniaceae","Pantoea"
"ASV68784","Bacteria","Proteobacteria","Oceanospirillales","Halomonadaceae","Halomonadaceae spc"
"ASV6879","Bacteria","Bacteroidetes","Chitinophagales","Chitinophagaceae","Chitinophagaceae spc"
"ASV688","Bacteria","Bacteroidetes","Bacteroidales","Prevotellaceae","Prevotella"
"ASV689","Bacteria","Proteobacteria","Enterobacterales","Morganellaceae","Xenorhabdus"
"ASV68922","Bacteria","Proteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"ASV69","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Apilactobacillus"
"ASV6901","Bacteria","Proteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"ASV691","Bacteria","Proteobacteria","Xanthomonadales","Xanthomonadaceae","Ignatzschineria"
"ASV6911","Bacteria","Actinobacteria","Mycobacteriales","Gordoniaceae","Gordonia"
"ASV6913","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV69154","Bacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"ASV69163","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV69210","Bacteria","Proteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter"
"ASV69309","Bacteria","Firmicutes","Lactobacillales","Streptococcaceae","Lactococcus"
"ASV694","Bacteria","Proteobacteria","Xanthomonadales","Xanthomonadaceae","Xanthomonadaceae spc"
"ASV69438","Bacteria","Bacteroidetes","Flavobacteriales","Flavobacteriales spc","Flavobacteriales spc"
"ASV69440","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV69457","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV69497","Bacteria","Proteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV695","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Saccharibacter"
"ASV69503","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV69552","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV69569","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV6965","Bacteria","Campilobacterota","Campylobacterales","Arcobacteraceae","Aliarcobacter"
"ASV69733","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV69856","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV69899","Bacteria","Firmicutes","Bacillales","Planococcaceae","Metalysinibacillus"
"ASV699","Bacteria","Proteobacteria","Oceanospirillales","Halomonadaceae","Halotalea"
"ASV6991","Bacteria","Proteobacteria","Neisseriales","Neisseriaceae","Snodgrassella"
"ASV69912","Bacteria","Firmicutes","Bacillales","Planococcaceae","Metalysinibacillus"
"ASV69941","Bacteria","Proteobacteria","Oceanospirillales","Halomonadaceae","Halomonadaceae spc"
"ASV7","Bacteria","Proteobacteria","Orbales","Orbaceae","Gilliamella"
"ASV700","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillaceae spc"
"ASV70052","Bacteria","Proteobacteria","Enterobacterales","Enterobacterales spc","Enterobacterales spc"
"ASV7007","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacter"
"ASV70185","Bacteria","Firmicutes","Bacillales","Bacillaceae","Bacillus"
"ASV7021","Bacteria","Firmicutes","Lactobacillales","Enterococcaceae","Vagococcus"
"ASV70212","Bacteria","Proteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"ASV7024","Bacteria","Actinobacteria","Coriobacteriales","Atopobiaceae","Atopobium"
"ASV70279","Bacteria","Proteobacteria","Enterobacterales","Enterobacteriaceae","Escherichia-Shigella"
"ASV703","Bacteria","Proteobacteria","Burkholderiales","Sphaerotilaceae","Saezia"
"ASV70302","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV70310","Bacteria","Proteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia"
"ASV70320","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV70335","Bacteria","Firmicutes","Lactobacillales","Enterococcaceae","Enterococcus"
"ASV70358","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV70386","Bacteria","Actinobacteria","Micrococcales","Micrococcaceae","Nesterenkonia"
"ASV7044","Bacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"ASV7048","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Tanticharoenia"
"ASV7049","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillaceae spc"
"ASV70528","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Commensalibacter"
"ASV70539","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV70580","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Commensalibacter"
"ASV706","Bacteria","Actinobacteria","Micrococcales","Micrococcaceae","Paeniglutamicibacter"
"ASV70611","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillaceae spc"
"ASV707","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Apilactobacillus"
"ASV709","Bacteria","Firmicutes","Clostridiales","Ruminococcaceae","Faecalibacterium"
"ASV70962","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV70963","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lacticaseibacillus"
"ASV71","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV710","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV7101","Bacteria","Proteobacteria","Sphingomonadales","Erythrobacteraceae","Novosphingobium"
"ASV71026","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV71060","Bacteria","Firmicutes","Lactobacillales","Enterococcaceae","Vagococcus"
"ASV71062","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV71067","Bacteria","Proteobacteria","Neisseriales","Neisseriaceae","Snodgrassella"
"ASV71089","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV711","Bacteria","Proteobacteria","Enterobacterales","Morganellaceae","Xenorhabdus"
"ASV71100","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Fructobacillus"
"ASV712","Bacteria","Proteobacteria","Burkholderiales","Burkholderiaceae","Paraburkholderia"
"ASV713","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Acidiphilium"
"ASV7133","Bacteria","Bacteroidetes","Bacteroidales","Prevotellaceae","Prevotella"
"ASV714","Bacteria","Proteobacteria","Pseudomonadales","Moraxellaceae","Enhydrobacter"
"ASV71403","Bacteria","Proteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia"
"ASV7141","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillaceae spc"
"ASV71435","Bacteria","Proteobacteria","Orbales","Orbaceae","Frischella"
"ASV71438","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV716","Bacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"ASV71657","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillaceae spc"
"ASV71689","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV7178","Bacteria","Proteobacteria","Burkholderiales","Comamonadaceae","Comamonas"
"ASV718","Bacteria","Firmicutes","Clostridiales","Ruminococcaceae","Ruminococcaceae spc"
"ASV7190","Bacteria","Firmicutes","Clostridiales","Clostridiaceae","Clostridium"
"ASV71912","Bacteria","Proteobacteria","Enterobacterales","Enterobacterales spc","Enterobacterales spc"
"ASV71936","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV72","Bacteria","Proteobacteria","Sphingomonadales","Sphingomonadaceae","Sphingomonas"
"ASV720","Bacteria","Proteobacteria","Pseudomonadales","Pseudomonadaceae","Entomomonas"
"ASV7202","Bacteria","Proteobacteria","Orbales","Orbaceae","Orbus"
"ASV7203","Bacteria","Actinobacteria","Micrococcales","Micrococcaceae","Nesterenkonia"
"ASV72178","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV72186","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV72221","Bacteria","Firmicutes","Selenomonadales","Selenomonadaceae","Selenomonadaceae spc"
"ASV7226","Bacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacteriaceae spc"
"ASV7227","Bacteria","Proteobacteria","Enterobacterales","Pectobacteriaceae","Brenneria"
"ASV723","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Gluconobacter"
"ASV72366","Bacteria","Proteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas"
"ASV7238","Bacteria","Proteobacteria","Neisseriales","Neisseriaceae","Snodgrassella"
"ASV724","Bacteria","Proteobacteria","Oceanospirillales","Halomonadaceae","Candidatus-Portiera"
"ASV72535","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV7262","Bacteria","Firmicutes","Clostridiales","Tissierellaceae","Tissierella"
"ASV7265","Bacteria","Firmicutes","Lactobacillales","Streptococcaceae","Lactococcus"
"ASV72726","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV72755","Bacteria","Proteobacteria","Enterobacterales","Enterobacterales spc","Enterobacterales spc"
"ASV7283","Bacteria","Bacteroidetes","Bacteroidetes spc","Bacteroidetes spc","Bacteroidetes spc"
"ASV7289","Bacteria","Bacteroidetes","Flavobacteriales","Weeksellaceae","Chishuiella"
"ASV729","Bacteria","Firmicutes","Veillonellales","Veillonellaceae","Dialister"
"ASV72912","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV72928","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV72940","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV72953","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV73","Bacteria","Proteobacteria","Enterobacterales","Morganellaceae","Providencia"
"ASV730","Bacteria","Bacteroidetes","Flavobacteriales","Weeksellaceae","Apibacter"
"ASV73027","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV73029","Bacteria","Proteobacteria","Neisseriales","Neisseriaceae","Snodgrassella"
"ASV731","Bacteria","Proteobacteria","Burkholderiales","Comamonadaceae","Aquabacterium"
"ASV7317","Bacteria","Actinobacteria","Mycobacteriales","Gordoniaceae","Gordonia"
"ASV732","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Oecophyllibacter"
"ASV733","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Philodulcilactobacillus"
"ASV73363","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV73389","Bacteria","Proteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella"
"ASV73395","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacteraceae spc"
"ASV73408","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV73409","Bacteria","Firmicutes","Lactobacillales","Lactobacillales spc","Lactobacillales spc"
"ASV73419","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV73426","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV73450","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV73454","Bacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"ASV73459","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacteraceae spc"
"ASV73461","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV735","Bacteria","Proteobacteria","Orbales","Orbaceae","Gilliamella"
"ASV73552","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV73553","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Acetobacteraceae spc"
"ASV7364","Bacteria","Firmicutes","Lactobacillales","Enterococcaceae","Enterococcus"
"ASV73771","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV73783","Bacteria","Proteobacteria","Orbales","Orbaceae","Gilliamella"
"ASV738","Bacteria","Bacteroidetes","Flavobacteriales","Weeksellaceae","Apibacter"
"ASV7382","Bacteria","Firmicutes","Lactobacillales","Lactobacillales spc","Lactobacillales spc"
"ASV739","Bacteria","Proteobacteria","Neisseriales","Neisseriaceae","Vitreoscilla"
"ASV73929","Bacteria","Firmicutes","Lactobacillales","Lactobacillales spc","Lactobacillales spc"
"ASV73934","Bacteria","Proteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"ASV73953","Bacteria","Proteobacteria","Burkholderiales","Comamonadaceae","Comamonadaceae spc"
"ASV74","Bacteria","Proteobacteria","Rickettsiales","Rickettsiaceae","Rickettsia"
"ASV7400","Bacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacteriaceae spc"
"ASV741","Bacteria","Proteobacteria","Rhizobiales","Rhizobiaceae","Neorhizobium"
"ASV7426","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Lactobacillus"
"ASV743","Bacteria","Bacteroidetes","Bacteroidales","Prevotellaceae","Prevotella"
"ASV74352","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV74359","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV74365","Bacteria","Firmicutes","Selenomonadales","Selenomonadaceae","Pectinatus"
"ASV744","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Bombella"
"ASV7445","Bacteria","Actinobacteria","Coriobacteriales","Atopobiaceae","Atopobium"
"ASV74471","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV745","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Fructobacillus"
"ASV74515","Bacteria","Proteobacteria","Orbales","Orbaceae","Orbaceae spc"
"ASV7454","Bacteria","Firmicutes","Lactobacillales","Streptococcaceae","Lactococcus"
"ASV74558","Bacteria","Proteobacteria","Enterobacterales","Enterobacteriaceae","Enterobacter"
"ASV746","Bacteria","Proteobacteria","Enterobacterales","Morganellaceae","Arsenophonus"
"ASV74720","Bacteria","Proteobacteria","Enterobacterales","Enterobacterales spc","Enterobacterales spc"
"ASV74721","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV74730","Bacteria","Actinobacteria","Bifidobacteriales","Bifidobacteriaceae","Bifidobacterium"
"ASV749","Bacteria","Proteobacteria","Pseudomonadales","Moraxellaceae","Acinetobacter"
"ASV74912","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV74988","Bacteria","Firmicutes","Lactobacillales","Enterococcaceae","Enterococcus"
"ASV75","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Asaia"
"ASV75000","Bacteria","Proteobacteria","Neisseriales","Neisseriaceae","Snodgrassella"
"ASV75006","Bacteria","Firmicutes","Lactobacillales","Lactobacillales spc","Lactobacillales spc"
"ASV7506","Bacteria","Proteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia"
"ASV751","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Commensalibacter"
"ASV75218","Bacteria","Firmicutes","Firmicutes spc","Firmicutes spc","Firmicutes spc"
"ASV75230","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV75275","Bacteria","Proteobacteria","Enterobacterales","Erwiniaceae","Tatumella"
"ASV75283","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV75285","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV75311","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV75316","Bacteria","Actinobacteria","Mycobacteriales","Corynebacteriaceae","Corynebacterium"
"ASV75322","Bacteria","Firmicutes","Lactobacillales","Streptococcaceae","Lactococcus"
"ASV75331","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Commensalibacter"
"ASV7535","Bacteria","Actinobacteria","Micrococcales","Brevibacteriaceae","Brevibacterium"
"ASV75354","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV75359","Bacteria","Proteobacteria","Rickettsiales","Anaplasmataceae","Wolbachia"
"ASV754","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Oecophyllibacter"
"ASV75422","Bacteria","Proteobacteria","Proteobacteria spc","Proteobacteria spc","Proteobacteria spc"
"ASV75437","Bacteria","Proteobacteria","Rhodospirillales","Acetobacteraceae","Commensalibacter"
"ASV75458","Bacteria","Proteobacteria","Enterobacterales","Enterobacterales spc","Enterobacterales spc"
"ASV75465","Bacteria","Firmicutes","Lactobacillales","Lactobacillaceae","Apilactobacillus"
