"","project","name_old","study","no","chip","well","plate","sampleID","type","subtype","controltype","collector","host_order","host_family","host_subfamily","host_tribe","host_genus","group_tree","host_species","sex","location","sublocation","country","weight","date","year","month","day","month_day","kw","BOLD_ID","note","plot_ID","elevation","temp_week","latitude","longitude","state.province","region","sector","habitat","sample_day","CFU_Caput","CFU_Thorax","CFU_Abdomen","logCFU","tissue","CFUamount","storage","description","tag","genus_tag","group","treatment","PCR","Accession","Tax.ID","BioProject","time","exact_site","trap","bc_family","bc_genus","bc_species","combined_genus","genus_tree","group_tree.1","sample_id","is.neg","is.pos"
"A4.224.20221207.01524_S75","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01524","Bees",NA,"A4_bees_5","A4",17,"1524","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Euglossini","Euglossa","Euglossa","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Euglossini","","","",NA,"",9000,"Trocha Union","netting","Apidae","Euglossa","Euglossa_ioprosopa","Euglossa","Euglossa","Euglossa","A4_224_20221207_01524",FALSE,FALSE
"A4.224.20221207.01525_S76","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01525","Bees",NA,"A4_bees_5","A5",17,"1525","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Neocorynura","Neocorynura","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Trocha Union","netting","","","",NA,"Neocorynura","Neocorynura","A4_224_20221207_01525",FALSE,FALSE
"A4.224.20221207.01526_S77","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01526","Bees",NA,"A4_bees_5","A6",17,"1526","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Euglossini","Euglossa","Euglossa","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Euglossini","","","",NA,"",9000,"Trocha Union","netting","Apidae","Euglossa","Euglossa_ioprosopa","Euglossa","Euglossa","Euglossa","A4_224_20221207_01526",FALSE,FALSE
"A4.224.20221207.01527_S78","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01527","Bees",NA,"A4_bees_5","A7",17,"1527","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Euglossini","Euglossa","Euglossa","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Euglossini","","","",NA,"",9000,"Trocha Union","netting","Apidae","Euglossa","Euglossa_dressleri","Euglossa","Euglossa","Euglossa","A4_224_20221207_01527",FALSE,FALSE
"A4.224.20221207.01528_S79","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01528","Bees",NA,"A4_bees_5","A8",17,"1528","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Euglossini","Euglossa","Euglossa","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Euglossini","","","",NA,"",9000,"Trocha Union","netting","Apidae","Euglossa","Euglossa_dressleri","Euglossa","Euglossa","Euglossa","A4_224_20221207_01528",FALSE,FALSE
"A4.224.20221207.01529_S80","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01529","Bees",NA,"A4_bees_5","A9",17,"1529","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Apini","Apis","Apis","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Apis","","","",NA,"",9000,"Trocha Union","netting","Apidae","Apis","Apis melifera","Apis","Apis melifera","Apis","A4_224_20221207_01529",FALSE,FALSE
"A4.224.20221207.01530_S81","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01530","Bees",NA,"A4_bees_5","A10",17,"1530","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Apini","Apis","Apis","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Apis","","","",NA,"",9000,"Trocha Union","netting","Apidae","Apis","Apis melifera","Apis","Apis melifera","Apis","A4_224_20221207_01530",FALSE,FALSE
"A4.224.20221207.01531_S82","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01531","Bees",NA,"A4_bees_5","A11",17,"1531","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Apini","Apis","Apis","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Apis","","","",NA,"",9000,"Trocha Union","netting","Apidae","Apis","Apis melifera","Apis","Apis melifera","Apis","A4_224_20221207_01531",FALSE,FALSE
"A4.224.20221207.01532_S83","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01532","Bees",NA,"A4_bees_5","A12",17,"1532","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Apini","Apis","Apis","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Apis","","","",NA,"",9000,"Trocha Union","netting","Apidae","Apis","Apis melifera","Apis","Apis melifera","Apis","A4_224_20221207_01532",FALSE,FALSE
"A4.224.20221207.01533_S84","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01533","Bees",NA,"A4_bees_5","B1",17,"1533","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Neocorynura","Neocorynura","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Trocha Union","netting","","","",NA,"Neocorynura","Neocorynura","A4_224_20221207_01533",FALSE,FALSE
"A4.224.20221207.01534_S85","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01534","Bees",NA,"A4_bees_5","B2",17,"1534","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Neocorynura","Neocorynura","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Trocha Union","netting","","","",NA,"Neocorynura","Neocorynura","A4_224_20221207_01534",FALSE,FALSE
"A4.224.20221207.01535_S86","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01535","Bees",NA,"A4_bees_5","B3",17,"1535","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Neocorynura","Neocorynura","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Trocha Union","netting","","","",NA,"Neocorynura","Neocorynura","A4_224_20221207_01535",FALSE,FALSE
"A4.224.20221207.01536_S87","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01536","Bees",NA,"A4_bees_5","B4",17,"1536","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Neocorynura","Neocorynura","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Trocha Union","netting","","","",NA,"Neocorynura","Neocorynura","A4_224_20221207_01536",FALSE,FALSE
"A4.224.20221207.01537_S88","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01537","Bees",NA,"A4_bees_5","B5",17,"1537","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Neocorynura","Neocorynura","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Trocha Union","netting","","","",NA,"Neocorynura","Neocorynura","A4_224_20221207_01537",FALSE,FALSE
"A4.224.20221207.01538_S89","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01538","Bees",NA,"A4_bees_5","B6",17,"1538","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Neocorynura","Neocorynura","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Trocha Union","netting","","","",NA,"Neocorynura","Neocorynura","A4_224_20221207_01538",FALSE,FALSE
"A4.224.20221207.01539_S90","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01539","Bees",NA,"A4_bees_5","B7",17,"1539","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Neocorynura","Neocorynura","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Trocha Union","netting","","","",NA,"Neocorynura","Neocorynura","A4_224_20221207_01539",FALSE,FALSE
"A4.224.20221207.01540_S91","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01540","Bees",NA,"A4_bees_5","B8",17,"1540","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Plebeia","Plebeia","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",9000,"Trocha Union","netting","Apidae","Plebeia","Plebeia_frontalis","Plebeia","Plebeia","Plebeia","A4_224_20221207_01540",FALSE,FALSE
"A4.224.20221207.01541_S92","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01541","Bees",NA,"A4_bees_5","B9",17,"1541","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Plebeia","Plebeia","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",9000,"Trocha Union","netting","Apidae","Plebeia","Plebeia_frontalis","Plebeia","Plebeia","Plebeia","A4_224_20221207_01541",FALSE,FALSE
"A4.224.20221207.01542_S93","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01542","Bees",NA,"A4_bees_5","B10",17,"1542","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Plebeia","Plebeia","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",9000,"Trocha Union","netting","Apidae","Plebeia","Plebeia_frontalis","Plebeia","Plebeia","Plebeia","A4_224_20221207_01542",FALSE,FALSE
"A4.224.20221207.01543_S94","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01543","Bees",NA,"A4_bees_5","B11",17,"1543","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Plebeia","Plebeia","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",9000,"Trocha Union","netting","Apidae","Plebeia","Plebeia_frontalis","Plebeia","Plebeia","Plebeia","A4_224_20221207_01543",FALSE,FALSE
"A4.224.20221207.01544_S95","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01544","Bees",NA,"A4_bees_5","B12",17,"1544","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Meliponini","Plebeia","Plebeia","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Meliponini","","","",NA,"",9000,"Trocha Union","netting","Apidae","Plebeia","Plebeia_frontalis","Plebeia","Plebeia","Plebeia","A4_224_20221207_01544",FALSE,FALSE
"A4.224.20221207.01565_S211","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01565","Bees",NA,"A4_bees_5","D9",17,"1565","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Neocorynura","Neocorynura","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Trocha Union","netting","","","",NA,"Neocorynura","Neocorynura","A4_224_20221207_01565",FALSE,FALSE
"A4.224.20221207.01566_S212","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01566","Bees",NA,"A4_bees_5","D10",17,"1566","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Neocorynura","Neocorynura","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Trocha Union","netting","","","",NA,"Neocorynura","Neocorynura","A4_224_20221207_01566",FALSE,FALSE
"A4.224.20221207.01567_S213","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01567","Bees",NA,"A4_bees_5","D11",17,"1567","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Neocorynura","Neocorynura","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Trocha Union","netting","","","",NA,"Neocorynura","Neocorynura","A4_224_20221207_01567",FALSE,FALSE
"A4.224.20221207.01568_S215","16S_AW_Butterfly_Peru_bees","A4_224_20221207_01568","Bees",NA,"A4_bees_5","D12",17,"1568","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Neocorynura","Neocorynura","","","Paucartambo","Trocha Union","Peru","","20221207",NA,NA,NA,NA,NA,"","","224",2250,14.16904026,"-13.081 S","-71.566 W","Paucartambo","","Kosnipata","Steep, forest, low but mostly closed canopy, bushland",NA,NA,NA,NA,NA,"","","","","","","Halictidae_diurnal","","","",NA,"",9000,"Trocha Union","netting","","","",NA,"Neocorynura","Neocorynura","A4_224_20221207_01568",FALSE,FALSE
"A4.23.20221126.01071_S135","16S_AW_Butterfly_Peru_bees","A4_23_20221126_01071","Bees",NA,"A4_bees_3","C2",12,"1071","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Euglossini","Eulaema","Eulaema","bombiformis","","Madre de Dios","Los Amigos Biological field station","Peru","","20221126",NA,NA,NA,NA,NA,"","","23",230,23.81623777,"-12.570795 S","-70.09245 W","Madre de Dios","","Manu"," mature forest, closed canopy, big trees",NA,NA,NA,NA,NA,"","","","","","","Euglossini","","","",NA,"",8000,"Los Amigos Biological field station","netting","Apidae","Eulaema","Eulaema_meriana","Eulaema","Eulaema","Eulaema","A4_23_20221126_01071",FALSE,FALSE
"A4.23.20221126.01072_S136","16S_AW_Butterfly_Peru_bees","A4_23_20221126_01072","Bees",NA,"A4_bees_3","C3",12,"1072","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Euglossini","Euglossa","Euglossa","","","Madre de Dios","Los Amigos Biological field station","Peru","","20221126",NA,NA,NA,NA,NA,"","","23",230,23.81623777,"-12.570795 S","-70.09245 W","Madre de Dios","","Manu"," mature forest, closed canopy, big trees",NA,NA,NA,NA,NA,"","","","","","","Euglossini","","","",NA,"",8000,"Los Amigos Biological field station","netting","Apidae","Euglossa","Euglossa_variabilis","Euglossa","Euglossa","Euglossa","A4_23_20221126_01072",FALSE,FALSE
"A4.23.20221126.01102_S147","16S_AW_Butterfly_Peru_bees","A4_23_20221126_01102","Bees",NA,"A4_bees_3","E9",12,"1102","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Megalopta","Megalopta","","","Madre de Dios","Los Amigos Biological field station","Peru","","20221126",NA,NA,NA,NA,NA,"","","23",230,23.81623777,"-12.570795 S","-70.09245 W","Madre de Dios","","Manu"," mature forest, closed canopy, big trees",NA,NA,NA,NA,NA,"","","","","","","Halictidae_nocturnal","","","",NA,"",1900,"Los Amigos Biological field station","Light trap","","","","Megalopta","Megalopta","Megalopta","A4_23_20221126_01102",FALSE,FALSE
"A4.23.20221126.01103_S148","16S_AW_Butterfly_Peru_bees","A4_23_20221126_01103","Bees",NA,"A4_bees_3","E10",12,"1103","sample","Bees","","Andrea","Hymenoptera","Halictidae","Halictinae","Augochlorini","Megalopta","Megalopta","","","Madre de Dios","Los Amigos Biological field station","Peru","","20221126",NA,NA,NA,NA,NA,"","","23",230,23.81623777,"-12.570795 S","-70.09245 W","Madre de Dios","","Manu"," mature forest, closed canopy, big trees",NA,NA,NA,NA,NA,"","","","","","","Halictidae_nocturnal","","","",NA,"",1900,"Los Amigos Biological field station","Light trap","","","","Megalopta","Megalopta","Megalopta","A4_23_20221126_01103",FALSE,FALSE
"A4.23.20221126.01181_S224","16S_AW_Butterfly_Peru_bees","A4_23_20221126_01181","Bees",NA,"A4_bees_4","D5",13,"1181","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Euglossini","Eulaema","Eufriesea","bombiformis","","Madre de Dios","Los Amigos Biological field station","Peru","","20221126",NA,NA,NA,NA,NA,"","","23",230,23.81623777,"-12.570795 S","-70.09245 W","Madre de Dios","","Manu"," mature forest, closed canopy, big trees",NA,NA,NA,NA,NA,"","","","","","","Euglossini","","","",NA,"",9000,"Los Amigos Biological field station","netting","Apidae","Eufriesea","Eufriesea_ornata","Eufriesea","Eufriesea","Eufriesea","A4_23_20221126_01181",FALSE,FALSE
"A4.23.20221126.01182_S225","16S_AW_Butterfly_Peru_bees","A4_23_20221126_01182","Bees",NA,"A4_bees_4","D6",13,"1182","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Euglossini","Eulaema","Eufriesea","bombiformis","","Madre de Dios","Los Amigos Biological field station","Peru","","20221126",NA,NA,NA,NA,NA,"","","23",230,23.81623777,"-12.570795 S","-70.09245 W","Madre de Dios","","Manu"," mature forest, closed canopy, big trees",NA,NA,NA,NA,NA,"","","","","","","Euglossini","","","",NA,"",9000,"Los Amigos Biological field station","netting","Apidae","Eufriesea","Eufriesea_ornata","Eufriesea","Eufriesea","Eufriesea","A4_23_20221126_01182",FALSE,FALSE
"A4.23.20221126.01183_S226","16S_AW_Butterfly_Peru_bees","A4_23_20221126_01183","Bees",NA,"A4_bees_4","D7",13,"1183","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Euglossini","Eulaema","Eulaema","bombiformis","","Madre de Dios","Los Amigos Biological field station","Peru","","20221126",NA,NA,NA,NA,NA,"","","23",230,23.81623777,"-12.570795 S","-70.09245 W","Madre de Dios","","Manu"," mature forest, closed canopy, big trees",NA,NA,NA,NA,NA,"","","","","","","Euglossini","","","",NA,"",9000,"Los Amigos Biological field station","netting","Apidae","Eulaema","Eulaema_meriana","Eulaema","Eulaema","Eulaema","A4_23_20221126_01183",FALSE,FALSE
"A4.23.20221126.01184_S227","16S_AW_Butterfly_Peru_bees","A4_23_20221126_01184","Bees",NA,"A4_bees_4","D8",13,"1184","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Euglossini","Exaerete","Exaerete","","","Madre de Dios","Los Amigos Biological field station","Peru","","20221126",NA,NA,NA,NA,NA,"","","23",230,23.81623777,"-12.570795 S","-70.09245 W","Madre de Dios","","Manu"," mature forest, closed canopy, big trees",NA,NA,NA,NA,NA,"","","","","","","Euglossini","","","",NA,"",9000,"Los Amigos Biological field station","netting","Apidae","Exaerete","Exaerete_frontalis","Exaerete","Exaerete","Exaerete","A4_23_20221126_01184",FALSE,FALSE
"A4.23.20221126.01186_S229","16S_AW_Butterfly_Peru_bees","A4_23_20221126_01186","Bees",NA,"A4_bees_4","D10",13,"1186","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Euglossini","Eufriesea","Eufriesea","","","Madre de Dios","Los Amigos Biological field station","Peru","","20221126",NA,NA,NA,NA,NA,"","","23",230,23.81623777,"-12.570795 S","-70.09245 W","Madre de Dios","","Manu"," mature forest, closed canopy, big trees",NA,NA,NA,NA,NA,"","","","","","","Euglossini","","","",NA,"",9000,"Los Amigos Biological field station","netting","","Eufriesea","Eufriesea_dressleri","Eufriesea","Eufriesea","Eufriesea","A4_23_20221126_01186",FALSE,FALSE
"A4.23.20221126.01187_S230","16S_AW_Butterfly_Peru_bees","A4_23_20221126_01187","Bees",NA,"A4_bees_4","D11",13,"1187","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Euglossini","Euglossa","Euglossa","","","Madre de Dios","Los Amigos Biological field station","Peru","","20221126",NA,NA,NA,NA,NA,"","","23",230,23.81623777,"-12.570795 S","-70.09245 W","Madre de Dios","","Manu"," mature forest, closed canopy, big trees",NA,NA,NA,NA,NA,"","","","","","","Euglossini","","","",NA,"",9000,"Los Amigos Biological field station","netting","Apidae","Euglossa","Euglossa_variabilis","Euglossa","Euglossa","Euglossa","A4_23_20221126_01187",FALSE,FALSE
"A4.23.20221126.01188_S231","16S_AW_Butterfly_Peru_bees","A4_23_20221126_01188","Bees",NA,"A4_bees_4","D12",13,"1188","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Euglossini","Euglossa","Euglossa","","","Madre de Dios","Los Amigos Biological field station","Peru","","20221126",NA,NA,NA,NA,NA,"","","23",230,23.81623777,"-12.570795 S","-70.09245 W","Madre de Dios","","Manu"," mature forest, closed canopy, big trees",NA,NA,NA,NA,NA,"","","","","","","Euglossini","","","",NA,"",9000,"Los Amigos Biological field station","netting","Apidae","Euglossa","Euglossa_bursigera","Euglossa","Euglossa","Euglossa","A4_23_20221126_01188",FALSE,FALSE
"A4.23.20221126.01189_S232","16S_AW_Butterfly_Peru_bees","A4_23_20221126_01189","Bees",NA,"A4_bees_4","E1",13,"1189","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Euglossini","Euglossa","Euglossa","","","Madre de Dios","Los Amigos Biological field station","Peru","","20221126",NA,NA,NA,NA,NA,"","","23",230,23.81623777,"-12.570795 S","-70.09245 W","Madre de Dios","","Manu"," mature forest, closed canopy, big trees",NA,NA,NA,NA,NA,"","","","","","","Euglossini","","","",NA,"",9000,"Los Amigos Biological field station","netting","Apidae","Euglossa","Euglossa_variabilis","Euglossa","Euglossa","Euglossa","A4_23_20221126_01189",FALSE,FALSE
"A4.23.20221126.01190_S233","16S_AW_Butterfly_Peru_bees","A4_23_20221126_01190","Bees",NA,"A4_bees_4","E2",13,"1190","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Euglossini","Euglossa","Euglossa","","","Madre de Dios","Los Amigos Biological field station","Peru","","20221126",NA,NA,NA,NA,NA,"","","23",230,23.81623777,"-12.570795 S","-70.09245 W","Madre de Dios","","Manu"," mature forest, closed canopy, big trees",NA,NA,NA,NA,NA,"","","","","","","Euglossini","","","",NA,"",9000,"Los Amigos Biological field station","netting","Apidae","Euglossa","Euglossa_gaianii","Euglossa","Euglossa","Euglossa","A4_23_20221126_01190",FALSE,FALSE
"A4.23.20221126.01191_S234","16S_AW_Butterfly_Peru_bees","A4_23_20221126_01191","Bees",NA,"A4_bees_4","E3",13,"1191","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Euglossini","Euglossa","Euglossa","","","Madre de Dios","Los Amigos Biological field station","Peru","","20221126",NA,NA,NA,NA,NA,"","","23",230,23.81623777,"-12.570795 S","-70.09245 W","Madre de Dios","","Manu"," mature forest, closed canopy, big trees",NA,NA,NA,NA,NA,"","","","","","","Euglossini","","","",NA,"",9000,"Los Amigos Biological field station","netting","Apidae","Euglossa","Euglossa_ignita","Euglossa","Euglossa","Euglossa","A4_23_20221126_01191",FALSE,FALSE
"A4.23.20221126.01192_S236","16S_AW_Butterfly_Peru_bees","A4_23_20221126_01192","Bees",NA,"A4_bees_4","E4",13,"1192","sample","Bees","","Andrea","Hymenoptera","Apidae","Apinae","Euglossini","Euglossa","Euglossa","","","Madre de Dios","Los Amigos Biological field station","Peru","","20221126",NA,NA,NA,NA,NA,"","","23",230,23.81623777,"-12.570795 S","-70.09245 W","Madre de Dios","","Manu"," mature forest, closed canopy, big trees",NA,NA,NA,NA,NA,"","","","","","","Euglossini","","","",NA,"",9000,"Los Amigos Biological field station","netting","Apidae","Euglossa","Euglossa_cognata","Euglossa","Euglossa","Euglossa","A4_23_20221126_01192",FALSE,FALSE
